cherisher	2.2	0.4	[2, 2, 3, 2, 2, 2, 2, 3, 2, 2]
cherishers	1.9	0.7	[3, 3, 2, 2, 1, 1, 2, 2, 2, 1]
cherishes	2.2	0.74833	[2, 2, 3, 2, 2, 2, 2, 4, 2, 1]
cherishing	2.0	0.7746	[3, 3, 2, 2, 1, 2, 1, 3, 2, 1]
chic	1.1	1.3	[1, 2, 2, -2, 2, 0, 1, 1, 3, 1]
childish	-1.2	0.74833	[-1, -1, -2, -3, -1, 0, -1, -1, -1, -1]
chilling	-0.1	1.92094	[3, -2, 0, 1, -2, -2, -1, -2, 1, 3]
choke	-2.5	0.92195	[-1, -2, -3, -3, -2, -4, -2, -4, -2, -2]
choked	-2.1	1.3	[-4, -3, 0, -2, -1, -3, -3, -2, 0, -3]
chokes	-2.0	0.89443	[-4, -3, -1, -2, -1, -2, -2, -2, -1, -2]
choking	-2.0	1.26491	[-4, -2, -2, -3, -2, -2, -3, -1, 1, -2]
chuckle	1.7	0.45826000000000006	[2, 1, 2, 2, 2, 2, 1, 1, 2, 2]
chuckled	1.2	0.9798	[2, 2, 1, 1, 2, 0, 1, 2, -1, 2]
chucklehead	-1.9	0.53852	[-2, -2, -1, -3, -2, -2, -2, -2, -1, -2]
chuckleheaded	-1.3	1.8466200000000002	[-3, -4, -2, 0, 3, -1, -2, 0, -2, -2]
chuckleheads	-1.1	0.9434	[-1, -2, 0, -1, -1, -3, 0, 0, -2, -1]
chuckler	0.8	1.07703	[2, 1, -1, 0, 2, 1, 1, 2, -1, 1]
chucklers	1.2	0.8717799999999999	[1, 1, 2, 3, 1, 0, 1, 0, 2, 1]
chuckles	1.1	1.13578	[2, 2, -1, 1, 2, 1, 1, 2, -1, 2]
chucklesome	1.1	0.53852	[1, 1, 2, 1, 1, 1, 0, 2, 1, 1]
chuckling	1.4	0.4899	[1, 2, 1, 2, 1, 1, 2, 2, 1, 1]
chucklingly	1.2	0.4	[1, 1, 1, 1, 2, 1, 1, 1, 2, 1]
clarifies	0.9	1.13578	[-2, 1, 0, 2, 1, 2, 2, 1, 1, 1]
clarity	1.7	0.7810199999999999	[2, 1, 2, 3, 3, 1, 1, 2, 1, 1]
classy	1.9	0.53852	[1, 2, 2, 1, 3, 2, 2, 2, 2, 2]
clean	1.7	0.7810199999999999	[3, 1, 2, 1, 2, 1, 3, 2, 1, 1]
cleaner	0.7	0.7810199999999999	[1, 0, 1, 0, 0, 0, 2, 1, 2, 0]
clear	1.6	1.2	[2, 1, 1, 0, 3, 1, 2, 4, 2, 0]
cleared	0.4	0.4899	[0, 0, 1, 1, 0, 0, 0, 0, 1, 1]
clearly	1.7	0.7810199999999999	[2, 2, 2, 2, 1, 2, 0, 2, 1, 3]
clears	0.3	0.7810199999999999	[0, 1, 0, 0, 0, -1, 1, 2, 0, 0]
clever	2.0	0.7746	[2, 1, 2, 2, 2, 1, 3, 1, 3, 3]
cleverer	2.0	0.44721000000000005	[2, 2, 2, 3, 2, 2, 1, 2, 2, 2]
cleverest	2.6	0.9165200000000001	[4, 3, 2, 2, 4, 3, 2, 1, 2, 3]
cleverish	1.0	1.1832200000000002	[1, 1, 1, 1, 1, 1, 2, 1, -2, 3]
cleverly	2.3	0.45826000000000006	[2, 3, 2, 2, 2, 3, 2, 2, 3, 2]
cleverness	2.3	0.9	[2, 4, 2, 2, 1, 3, 3, 3, 1, 2]
clevernesses	1.4	0.66332	[1, 1, 1, 2, 2, 2, 2, 0, 2, 1]
clouded	-0.2	0.9798	[-2, 0, 2, 0, 0, -1, 0, -1, 0, 0]
clueless	-1.5	0.5	[-1, -2, -1, -2, -2, -1, -1, -1, -2, -2]
cock	-0.6	1.49666	[0, 0, -4, 0, 0, 1, 0, -3, 0, 0]
cocksucker	-3.1	0.8306600000000001	[-3, -4, -2, -2, -4, -4, -4, -2, -3, -3]
cocksuckers	-2.6	1.42829	[-4, -3, -4, -3, -3, 1, -3, -1, -3, -3]
cocky	-0.5	1.0247	[2, 0, -1, 0, -1, -2, 0, -1, -1, -1]
coerced	-1.5	0.67082	[-1, -2, -2, -2, -1, 0, -1, -2, -2, -2]
collapse	-2.2	0.8717799999999999	[-3, -1, -2, -4, -3, -2, -2, -2, -1, -2]
collapsed	-1.1	1.64012	[-1, -2, -2, -1, -2, -2, 2, 2, -3, -2]
collapses	-1.2	0.8717799999999999	[-2, -1, -2, 0, -2, 0, 0, -2, -1, -2]
collapsing	-1.2	0.6	[-1, -1, -2, -2, -2, -1, 0, -1, -1, -1]
collide	-0.3	1.61555	[-3, 0, -1, 3, 0, -1, -1, 2, -1, -1]
collides	-1.1	1.22066	[-2, -2, -1, -1, 0, -2, 2, -2, -1, -2]
colliding	-0.5	1.36015	[-2, 2, -1, -1, 0, -1, -2, 2, -1, -1]
collision	-1.5	0.67082	[-1, -1, -2, -1, -2, -1, -1, -3, -2, -1]
collisions	-1.1	0.7	[0, -2, -1, 0, -1, -1, -2, -2, -1, -1]
colluding	-1.2	1.32665	[-1, -1, -2, -2, 0, -3, 2, -2, -1, -2]
combat	-1.4	1.0198	[0, -2, 0, -2, -2, -2, -1, -3, 0, -2]
combats	-0.8	1.16619	[0, -2, -3, -1, 0, 0, 0, -1, 1, -2]
comedian	1.6	1.0198	[1, 0, 2, 3, 2, 0, 3, 1, 2, 2]
comedians	1.2	1.16619	[0, 0, 0, 2, 3, 1, 3, 2, 0, 1]
comedic	1.7	0.64031	[2, 1, 1, 3, 1, 2, 2, 2, 1, 2]
comedically	2.1	0.7	[3, 2, 2, 1, 2, 3, 3, 2, 1, 2]
comedienne	0.6	0.66332	[0, 2, 1, 0, 1, 1, 0, 1, 0, 0]
comediennes	1.6	1.11355	[2, 1, 3, 0, 0, 3, 1, 1, 2, 3]
comedies	1.7	1.00499	[0, 2, 1, 3, 3, 3, 1, 1, 2, 1]
comedo	0.3	0.9	[0, 0, 0, 0, -1, 0, 2, 0, 2, 0]
comedones	-0.8	0.9798	[0, 0, 0, -1, 0, -3, 0, -1, -1, -2]
comedown	-0.8	1.07703	[-1, -1, -1, 0, -2, -1, 2, -1, -2, -1]
comedowns	-0.9	0.53852	[-1, -1, -1, -1, 0, -2, 0, -1, -1, -1]
comedy	1.5	0.67082	[1, 1, 2, 1, 3, 2, 1, 1, 2, 1]
comfort	1.5	0.67082	[1, 3, 1, 2, 1, 1, 2, 1, 1, 2]
comfortable	2.3	0.64031	[1, 2, 3, 2, 2, 3, 3, 3, 2, 2]
comfortableness	1.3	1.48661	[4, 2, 2, 3, 1, 1, 1, -1, -1, 1]
comfortably	1.8	0.74833	[1, 2, 2, 1, 3, 3, 1, 2, 1, 2]
comforted	1.8	0.6	[2, 2, 2, 0, 2, 2, 2, 2, 2, 2]
comforter	1.9	0.53852	[2, 3, 2, 2, 2, 1, 2, 2, 2, 1]
comforters	1.2	0.6	[2, 1, 0, 2, 1, 1, 2, 1, 1, 1]
comforting	1.7	0.64031	[1, 2, 1, 1, 2, 2, 2, 3, 2, 1]
comfortingly	1.7	0.45826000000000006	[1, 2, 1, 2, 2, 1, 2, 2, 2, 2]
comfortless	-1.8	0.6	[-3, -2, -1, -2, -1, -2, -1, -2, -2, -2]
comforts	2.1	0.7	[3, 1, 3, 1, 2, 2, 3, 2, 2, 2]
commend	1.9	0.7	[1, 2, 2, 1, 2, 1, 2, 3, 2, 3]
commended	1.9	0.9434	[1, 3, 2, 3, 2, 2, 0, 1, 3, 2]
commit	1.2	0.8717799999999999	[1, 0, 2, 2, 0, 0, 2, 2, 1, 2]
commitment	1.6	0.9165200000000001	[3, 1, 2, 0, 3, 1, 2, 1, 2, 1]
commitments	0.5	0.92195	[1, 3, 0, 0, 0, 0, 0, 0, 0, 1]
commits	0.1	1.13578	[0, -1, 0, 2, 1, -1, 1, 1, -2, 0]
committed	1.1	0.7	[0, 1, 1, 2, 0, 2, 1, 1, 2, 1]
committing	0.3	1.18743	[0, 1, 0, 3, 0, -2, 1, 0, 0, 0]
compassion	2.0	0.7746	[3, 2, 1, 1, 2, 1, 3, 2, 2, 3]
compassionate	2.2	0.8717799999999999	[0, 3, 3, 2, 2, 3, 3, 2, 2, 2]
compassionated	1.6	0.66332	[3, 1, 2, 2, 1, 2, 2, 1, 1, 1]
compassionately	1.7	1.41774	[1, 3, 3, 2, 1, 2, 3, 2, -2, 2]
compassionateness	0.9	1.37477	[-3, 2, 2, 1, 1, 1, 2, 1, 1, 1]
compassionates	1.6	0.4899	[2, 1, 2, 2, 1, 2, 2, 1, 1, 2]
compassionating	1.6	0.9165200000000001	[3, 0, 2, 1, 3, 1, 2, 1, 2, 1]
compassionless	-2.6	0.8	[-3, -2, -2, -3, -4, -3, -1, -2, -3, -3]
compelled	0.2	1.07703	[-1, 0, 0, 0, 1, 2, -1, -1, 2, 0]
compelling	0.9	0.94339	[1, 1, 1, 0, 1, 2, 2, -1, 2, 0]
competent	1.3	0.7810199999999999	[1, 3, 1, 1, 2, 1, 1, 0, 2, 1]
competitive	0.7	0.9	[0, 2, 0, 2, 0, 1, 0, 0, 0, 2]
complacent	-0.3	1.1	[2, -1, -1, 1, -1, -1, -1, 1, -1, -1]
complain	-1.5	0.67082	[-1, -1, -1, -2, -1, -2, -3, -2, -1, -1]
complainant	-0.7	0.7810199999999999	[0, 0, -1, 0, 0, -2, 0, -1, -2, -1]
complainants	-1.1	1.3	[-2, -1, 0, -2, -3, -2, -1, 1, -2, 1]
complained	-1.7	0.64031	[-1, -3, -2, -2, -1, -1, -2, -2, -1, -2]
complainer	-1.8	0.4	[-2, -2, -2, -2, -1, -2, -2, -2, -1, -2]
complainers	-1.3	1.00499	[-2, -1, -1, -2, -3, 1, -1, -1, -2, -1]
complaining	-0.8	1.249	[-2, -1, -1, -1, -2, -1, -1, 2, 1, -2]
complainingly	-1.7	0.64031	[-1, -2, -1, -2, -1, -2, -1, -2, -3, -2]
complains	-1.6	0.66332	[-1, -2, -1, -2, -2, -3, -1, -1, -1, -2]
complaint	-1.2	1.249	[-1, -1, -2, -2, -1, -3, -1, -1, 2, -2]
complaints	-1.7	0.45826000000000006	[-2, -2, -2, -1, -2, -2, -2, -1, -1, -2]
compliment	2.1	0.7	[2, 2, 3, 1, 2, 3, 3, 1, 2, 2]
complimentarily	1.7	0.45826000000000006	[2, 2, 2, 2, 1, 1, 2, 1, 2, 2]
complimentary	1.9	0.7	[1, 2, 2, 1, 2, 1, 2, 3, 3, 2]
complimented	1.8	1.4	[3, 2, 2, 2, 3, 2, -2, 3, 1, 2]
complimenting	2.3	0.64031	[2, 2, 1, 3, 3, 2, 2, 3, 3, 2]
compliments	1.7	0.45826000000000006	[2, 1, 2, 2, 1, 2, 2, 1, 2, 2]
comprehensive	1.0	0.63246	[1, 1, 1, 0, 2, 2, 1, 0, 1, 1]
conciliate	1.0	1.1832200000000002	[2, 1, 1, 0, 2, 2, -2, 2, 1, 1]
conciliated	1.1	0.9434	[1, 3, 0, 0, 2, 0, 2, 1, 1, 1]
conciliates	1.1	0.9434	[1, 3, 0, 0, 2, 0, 2, 1, 1, 1]
conciliating	1.3	0.7810199999999999	[2, 2, 1, 1, 2, 0, 2, 1, 2, 0]
condemn	-1.6	1.0198	[-2, -2, -1, -2, -2, 1, -2, -3, -1, -2]
condemnation	-2.8	0.9798	[-3, -4, -2, -4, -2, -4, -2, -1, -3, -3]
condemned	-1.9	1.8138400000000001	[2, -2, -2, -3, -2, -3, -3, -4, 1, -3]
condemns	-2.3	0.64031	[-2, -2, -3, -3, -3, -2, -2, -3, -1, -2]
confidence	2.3	0.64031	[3, 3, 3, 3, 1, 2, 2, 2, 2, 2]
confident	2.2	0.8717799999999999	[1, 3, 3, 2, 3, 1, 3, 2, 1, 3]
confidently	2.1	0.53852	[2, 2, 3, 1, 2, 2, 2, 2, 3, 2]
conflict	-1.3	0.45826000000000006	[-2, -2, -1, -2, -1, -1, -1, -1, -1, -1]
conflicting	-1.7	0.64031	[-1, -2, -3, -1, -2, -1, -2, -1, -2, -2]
conflictive	-1.8	0.6	[-2, -2, -2, -2, -1, -1, -3, -2, -1, -2]
conflicts	-1.6	0.8	[-1, -1, -1, -2, -1, -1, -3, -2, -1, -3]
confront	-0.7	0.7810199999999999	[0, -1, -1, 0, 1, -1, -1, -2, -1, -1]
confrontation	-1.3	1.5524200000000001	[-3, -2, -3, -2, -1, -2, 1, 2, -1, -2]
confrontational	-1.6	0.66332	[-1, -2, -1, -2, -1, -2, -1, -2, -3, -1]
confrontationist	-1.0	1.34164	[-1, -2, -2, 2, 1, -1, -2, -1, -2, -2]
confrontationists	-1.2	1.46969	[-2, -3, -1, -2, 2, 1, -1, -2, -2, -2]
confrontations	-1.5	1.0247	[-1, -3, -2, -1, -3, 0, -2, -2, 0, -1]
confronted	-0.8	0.74833	[-1, -2, -1, -1, -1, -1, -1, -1, 1, 0]
confronter	-0.3	1.1	[0, -2, 1, -2, 0, -1, -1, 0, 1, 1]
confronters	-1.3	1.26886	[-3, -2, -2, -2, -1, -2, 1, 1, -1, -2]
confronting	-0.6	1.11355	[-2, -1, -1, 0, -2, 2, -1, 0, 0, -1]
confronts	-0.9	0.53852	[-1, -1, -1, -1, 0, -1, 0, -1, -2, -1]
confuse	-0.9	0.3	[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1]
confused	-1.3	0.45826000000000006	[-1, -2, -1, -1, -1, -1, -1, -1, -2, -2]
confusedly	-0.6	1.42829	[-3, -1, -1, 1, -1, -1, -2, 2, 1, -1]
confusedness	-1.5	0.67082	[-3, -1, -1, -2, -1, -2, -2, -1, -1, -1]
confuses	-1.3	0.45826000000000006	[-1, -2, -1, -1, -1, -1, -1, -1, -2, -2]
confusing	-0.9	0.7	[-1, -1, -1, -2, -1, -1, 1, -1, -1, -1]
confusingly	-1.4	0.66332	[-1, -1, -1, -1, -3, -1, -2, -1, -1, -2]
confusion	-1.2	0.6	[-1, -1, -1, -1, -1, -2, 0, -1, -2, -2]
confusional	-1.2	0.6	[-2, -2, 0, -1, -2, -1, -1, -1, -1, -1]
confusions	-0.9	1.04403	[-1, -2, -1, -1, -1, 2, -2, -1, -1, -1]
congrats	2.4	0.9165200000000001	[1, 3, 3, 3, 2, 2, 4, 1, 2, 3]
congratulate	2.2	1.249	[3, 3, 2, 3, -1, 2, 1, 3, 3, 3]
congratulation	2.9	0.9434	[3, 3, 3, 2, 4, 2, 4, 3, 4, 1]
congratulations	2.9	0.53852	[2, 3, 3, 3, 3, 3, 3, 3, 4, 2]
consent	0.9	0.7	[0, 0, 1, 1, 1, 2, 1, 2, 0, 1]
consents	1.0	0.63246	[0, 2, 1, 0, 1, 1, 1, 2, 1, 1]
considerate	1.9	1.22066	[2, -1, 3, 2, 2, 2, 4, 1, 2, 2]
consolable	1.1	0.53852	[1, 1, 2, 1, 0, 1, 1, 1, 2, 1]
conspiracy	-2.4	0.66332	[-2, -2, -3, -3, -2, -2, -4, -2, -2, -2]
constrained	-0.4	1.0198	[-1, 0, -1, -1, -1, -1, 2, -1, 1, -1]
contagion	-2.0	1.1832200000000002	[-1, 0, -2, -1, -2, -4, -2, -4, -2, -2]
contagions	-1.5	0.92195	[-2, -2, -2, -2, 1, -2, -1, -1, -2, -2]
contagious	-1.4	0.9165200000000001	[-2, -2, -2, 0, -1, -1, -2, 0, -1, -3]
contempt	-2.8	0.6	[-3, -3, -4, -2, -3, -2, -3, -3, -2, -3]
contemptibilities	-2.0	1.09545	[-2, 1, -2, -2, -3, -3, -3, -2, -2, -2]
contemptibility	-0.9	1.5132700000000001	[-2, -1, -3, -1, 0, -3, -1, 1, 2, -1]
contemptible	-1.6	1.68523	[-2, -2, -3, -3, -2, -3, -1, -3, 1, 2]
contemptibleness	-1.9	0.7	[-2, -2, -1, -2, -2, -1, -1, -2, -3, -3]
contemptibly	-1.4	1.49666	[-3, 0, -2, -3, -2, -2, -1, -3, 1, 1]
contempts	-1.0	1.48324	[-2, -2, -1, 0, 1, -1, -2, -3, 2, -2]
contemptuous	-2.2	1.83303	[-2, -3, -4, -2, -3, -3, 3, -2, -3, -3]
contemptuously	-2.4	0.8	[-1, -3, -2, -3, -3, -2, -1, -3, -3, -3]
contemptuousness	-1.1	1.57797	[-3, -1, -2, 3, -2, 0, -1, -1, -2, -2]
contend	0.2	1.07703	[0, 0, 1, 1, -2, 1, -1, 0, 2, 0]
contender	0.5	1.0247	[1, 3, -1, 0, 0, 1, 0, 1, 0, 0]
contented	1.4	1.56205	[1, 1, 3, 2, 2, 2, -3, 2, 2, 2]
contentedly	1.9	0.9434	[3, 1, 2, 3, 2, 3, 0, 2, 1, 2]
contentedness	1.4	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 1, 1]
contentious	-1.2	1.4	[-2, -2, -2, -2, -2, -2, -1, 2, 1, -2]
contentment	1.5	1.74642	[2, 1, 3, 2, 2, 1, 2, 4, 1, -3]
contestable	0.6	1.0198	[2, -1, 1, 0, 1, -1, 1, 1, 2, 0]
contradict	-1.3	0.7810199999999999	[-2, -1, -1, 0, -2, 0, -1, -2, -2, -2]
contradictable	-1.0	0.63246	[-1, -1, -2, 0, -1, -1, 0, -1, -1, -2]
contradicted	-1.3	0.45826000000000006	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -2]
contradicting	-1.3	0.9	[-2, -2, -2, -1, -2, -1, 1, -1, -1, -2]
contradiction	-1.0	0.89443	[-1, 0, 0, -1, 0, -3, -2, -1, -1, -1]
contradictions	-1.3	0.7810199999999999	[0, -2, -1, -2, -1, -2, -1, 0, -2, -2]
contradictious	-1.9	1.04403	[-2, -3, 0, -3, -3, -1, -2, -1, -1, -3]
contradictor	-1.0	0.63246	[-1, -1, -1, -2, -1, -2, 0, 0, -1, -1]
contradictories	-0.5	1.1180299999999999	[-1, 0, -1, -2, 2, 1, -1, -1, -1, -1]
contradictorily	-0.9	1.3	[0, -1, -1, -1, -3, -1, 1, 1, -3, -1]
contradictoriness	-1.4	0.4899	[-2, -1, -1, -1, -2, -1, -1, -2, -2, -1]
contradictors	-1.6	0.66332	[-1, -2, -1, -2, -1, -1, -3, -1, -2, -2]
contradictory	-1.4	0.4899	[-1, -2, -1, -2, -1, -1, -1, -1, -2, -2]
contradicts	-1.4	0.66332	[-1, -2, -1, -2, -2, -2, 0, -1, -1, -2]
controversial	-0.8	0.8717799999999999	[0, 0, -1, 1, -2, -1, -1, -1, -1, -2]
controversially	-1.1	1.04403	[0, -1, -1, -2, -1, -2, -1, 1, -3, -1]
convince	1.0	0.89443	[-1, 2, 2, 1, 1, 0, 1, 1, 2, 1]
convinced	1.7	0.64031	[2, 1, 1, 2, 1, 2, 2, 2, 1, 3]
convincer	0.6	0.66332	[2, 0, 1, 0, 1, 1, 0, 0, 0, 1]
convincers	0.3	0.64031	[0, 0, 0, 0, 0, 1, 0, 0, 0, 2]
convinces	0.7	0.7810199999999999	[1, 0, 2, 0, 1, 0, 0, 0, 1, 2]
convincing	1.7	0.9	[2, 2, 0, 3, 3, 1, 1, 2, 2, 1]
convincingly	1.6	0.66332	[3, 2, 1, 1, 1, 2, 2, 1, 2, 1]
convincingness	0.7	1.3453600000000001	[0, 0, 0, 1, -2, 2, 0, 3, 1, 2]
convivial	1.2	1.16619	[1, 2, -2, 2, 1, 2, 2, 1, 2, 1]
cool	1.3	0.64031	[1, 1, 2, 1, 1, 1, 2, 2, 2, 0]
cornered	-1.1	0.8306600000000001	[-1, -1, -3, -1, 0, -1, 0, -1, -2, -1]
corpse	-2.7	1.18743	[-3, -4, 0, -4, -3, -3, -3, -1, -3, -3]
costly	-0.4	1.0198	[-1, 0, -1, -1, 2, -1, -1, 1, -1, -1]
courage	2.2	0.74833	[2, 3, 1, 2, 3, 2, 3, 3, 1, 2]
courageous	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
courageously	2.3	0.7810199999999999	[3, 3, 3, 1, 3, 3, 2, 2, 2, 1]
courageousness	2.1	0.7	[3, 3, 1, 2, 1, 2, 2, 2, 3, 2]
courteous	2.3	0.45826000000000006	[2, 2, 2, 3, 3, 2, 3, 2, 2, 2]
courtesy	1.5	0.67082	[1, 1, 2, 3, 1, 2, 1, 1, 2, 1]
cover-up	-1.2	1.16619	[-1, -1, -4, -1, 0, 0, -2, 0, -1, -2]
coward	-2.0	0.63246	[-3, -3, -1, -2, -2, -1, -2, -2, -2, -2]
cowardly	-1.6	0.8	[-1, -1, -1, -3, -1, -2, -3, -2, -1, -1]
coziness	1.5	1.1180299999999999	[2, 3, 1, 3, 1, 2, 2, -1, 1, 1]
cramp	-0.8	1.6613200000000001	[0, -1, -1, -3, -3, 1, -2, 1, -2, 2]
crap	-1.6	0.66332	[-1, -1, -2, -2, -1, -2, -3, -1, -1, -2]
crappy	-2.6	0.8	[-1, -3, -3, -2, -3, -4, -2, -2, -3, -3]
crash	-1.7	1.18743	[-2, -3, -2, -1, -2, 0, 0, -1, -4, -2]
craze	-0.6	1.49666	[0, -3, -1, -1, -2, 0, 0, -1, 3, -1]
crazed	-0.5	2.24722	[-2, -1, 3, -3, -3, 1, 1, -1, 3, -3]
crazes	0.2	1.6	[-2, -1, 3, -1, -1, 1, 2, 0, 2, -1]
crazier	-0.1	1.7	[2, -2, -2, 0, -1, 1, 3, 1, -1, -2]
craziest	-0.2	2.13542	[2, -2, -3, 3, -2, 0, 2, 2, -2, -2]
crazily	-1.5	0.67082	[-2, -1, -1, -2, -1, -3, -2, -1, -1, -1]
craziness	-1.6	0.66332	[-2, 0, -2, -1, -2, -1, -2, -2, -2, -2]
crazinesses	-1.0	1.48324	[1, -2, -2, 2, -1, 0, -2, -1, -3, -2]
crazing	-0.5	0.80623	[0, 0, 0, 0, -2, -1, -2, 0, 0, 0]
crazy	-1.4	1.35647	[-2, -1, -1, -2, -3, -2, -3, -1, 2, -1]
crazyweed	0.8	0.9798	[2, 0, 0, 0, 0, 2, 2, 0, 2, 0]
create	1.1	1.13578	[1, 1, 1, 2, 3, 0, 0, 0, 3, 0]
created	1.0	0.7746	[2, 0, 0, 1, 1, 2, 0, 1, 1, 2]
creates	1.1	0.8306600000000001	[2, 0, 0, 1, 1, 2, 0, 1, 2, 2]
creatin	0.1	0.53852	[0, 0, 0, 1, 0, 0, 0, 1, -1, 0]
creatine	0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]
creating	1.2	1.249	[0, 0, 0, 0, 4, 1, 1, 2, 2, 2]
creatinine	0.4	1.2	[0, 0, 0, 4, 0, 0, 0, 0, 0, 0]
creation	1.1	0.8306600000000001	[2, 1, 1, 2, 0, 0, 0, 1, 2, 2]
creationism	0.7	0.9	[2, 0, 0, 0, 0, 0, 2, 0, 2, 1]
creationisms	1.1	1.37477	[2, 4, 0, 3, 0, 0, 1, 1, 0, 0]
creationist	0.8	0.9798	[2, 0, 0, 0, 0, 0, 2, 0, 2, 2]
creationists	0.5	0.67082	[0, 0, 0, 1, 1, 0, 2, 0, 1, 0]
creations	1.6	0.9165200000000001	[3, 2, 1, 1, 1, 3, 1, 2, 2, 0]
creative	1.9	0.53852	[2, 1, 2, 2, 2, 1, 3, 2, 2, 2]
creatively	1.5	0.80623	[2, 2, 1, 0, 2, 2, 2, 0, 2, 2]
creativeness	1.8	1.07703	[3, 2, 1, 0, 2, 2, 2, 0, 3, 3]
creativities	1.7	1.00499	[2, 2, 1, 0, 3, 2, 2, 0, 2, 3]
creativity	1.6	0.8	[2, 1, 2, 2, 3, 2, 0, 2, 1, 1]
credit	1.6	0.9165200000000001	[1, 1, 0, 2, 3, 3, 2, 2, 1, 1]
creditabilities	1.4	1.28062	[0, 3, -1, 2, 2, 2, 1, 2, 0, 3]
creditability	1.9	1.3	[3, 0, 4, 0, 1, 1, 3, 2, 2, 3]
creditable	1.8	0.6	[2, 1, 1, 1, 2, 2, 3, 2, 2, 2]
creditableness	1.2	0.74833	[1, 1, 1, 3, 2, 1, 0, 1, 1, 1]
creditably	1.7	0.7810199999999999	[3, 1, 1, 0, 2, 2, 2, 2, 2, 2]
credited	1.5	1.1180299999999999	[1, 1, 1, 0, 3, 2, 0, 3, 1, 3]
crediting	0.6	0.4899	[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]
creditor	-0.1	1.4456799999999999	[-2, -1, 1, -2, -1, 1, 2, -1, 2, 0]
credits	1.5	1.0247	[2, -1, 2, 0, 2, 2, 2, 2, 2, 2]
creditworthiness	1.9	1.3	[4, 0, 3, 1, 2, 1, 4, 2, 1, 1]
creditworthy	2.4	0.66332	[3, 3, 3, 1, 2, 3, 3, 2, 2, 2]
crestfallen	-2.5	0.67082	[-2, -3, -3, -2, -3, -2, -4, -2, -2, -2]
cried	-1.6	0.8	[-1, -3, -1, -2, -2, -2, 0, -2, -1, -2]
cries	-1.7	0.64031	[-1, -3, -1, -2, -2, -2, -1, -2, -1, -2]
crime	-2.5	0.80623	[-3, -3, -4, -2, -2, -1, -2, -2, -3, -3]
criminal	-2.4	0.9165200000000001	[-3, -2, -4, -3, -1, -2, -3, -2, -1, -3]
criminals	-2.7	0.9	[-2, -2, -1, -3, -3, -4, -4, -3, -2, -3]
crisis	-3.1	0.7	[-3, -2, -4, -3, -3, -2, -4, -4, -3, -3]
critic	-1.1	0.53852	[-1, 0, -2, -1, -1, -1, -1, -1, -2, -1]
critical	-1.3	0.7810199999999999	[-2, 0, -1, -1, -1, -2, -1, -3, -1, -1]
criticise	-1.9	0.53852	[-2, -1, -2, -2, -2, -2, -3, -1, -2, -2]
criticised	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -1, -2, -2, -2]
criticises	-1.3	1.26886	[-2, -1, -1, -1, 2, -1, -3, -2, -2, -2]
criticising	-1.7	0.7810199999999999	[-1, -1, -1, -3, -1, -2, -2, -2, -1, -3]
criticism	-1.9	0.53852	[-2, -1, -2, -2, -2, -2, -3, -1, -2, -2]
criticisms	-0.9	1.37477	[-1, -1, 1, -1, -2, -2, -1, -3, 2, -1]
criticizable	-1.0	0.63246	[-1, -2, 0, -1, -2, -1, 0, -1, -1, -1]
criticize	-1.6	1.0198	[-2, -1, 0, -2, -1, -3, 0, -3, -2, -2]
criticized	-1.5	0.92195	[-1, -2, -3, -1, -1, -1, -3, -1, -2, 0]
criticizer	-1.5	0.67082	[-1, -2, -2, -1, -1, -1, -3, -1, -2, -1]
criticizers	-1.6	0.4899	[-1, -1, -1, -2, -2, -2, -1, -2, -2, -2]
criticizes	-1.4	0.66332	[-1, -1, -2, -1, -1, -1, -3, -1, -2, -1]
criticizing	-1.5	0.67082	[-1, -1, -1, -2, -2, -1, -2, -1, -3, -1]
critics	-1.2	0.6	[-2, 0, -1, -1, -1, -1, -2, -1, -2, -1]
crude	-2.7	0.64031	[-2, -2, -3, -4, -2, -3, -3, -2, -3, -3]
crudely	-1.2	0.4	[-1, -2, -2, -1, -1, -1, -1, -1, -1, -1]
crudeness	-2.0	0.7746	[-3, -1, -1, -1, -3, -2, -3, -2, -2, -2]
crudenesses	-2.0	1.0	[-3, -1, -1, -2, -4, -1, -1, -2, -2, -3]
cruder	-2.0	0.89443	[-3, -2, -2, -1, -1, -2, -2, -1, -4, -2]
crudes	-1.1	0.8306600000000001	[-2, -1, -1, -1, 0, 0, -1, -1, -3, -1]
crudest	-2.4	1.0198	[-2, -1, -3, -3, -2, -1, -4, -4, -2, -2]
cruel	-2.8	1.16619	[-2, -4, -1, -4, -1, -4, -2, -3, -3, -4]
crueler	-2.3	0.45826000000000006	[-2, -3, -2, -2, -2, -3, -2, -2, -3, -2]
cruelest	-2.6	0.8	[-4, -3, -2, -4, -2, -2, -2, -2, -2, -3]
crueller	-2.4	0.4899	[-2, -3, -3, -3, -2, -2, -3, -2, -2, -2]
